City,Neighbourhodd,Price($),Size(m²,Rooms,Bathrooms,link
Cali,Zona Norte,272920000,130.1,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/condominio-valderozo-casas-en-rozo/zona-norte/cali/2622288
Bogotá,Chicó,514287000,55.16,1,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/artek-home/chico/bogota/6874649
Cali,Juanambú,474684267,63.97,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/hayedo-de-juanambu/juanambu/cali/4161869
Cali,Valle del Lili,365408000,90.96,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/moretti/valle-del-lili/cali/5320385
Bogotá,Chicó,591505000,63.91,1,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/artek-home/chico/bogota/6874649
Bogotá,Chicó,555465000,56.95,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/area-93/chico/bogota/6780852
Bogotá,Chicó,2390226700,197.18,3,5,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-86--11/chico/bogota/7149399
Cali,Arboledas,471817106,61.8,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/habado/arboledas/cali/5418823
Bogotá,Chicó,852577000,68.44,2,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico/bogota/6633066
Cali,Valle del Lili,99225556,40.7,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/las-heliconias/valle-del-lili/cali/7189104
Cali,Juanambú,572991120,79.56,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/hayedo-de-juanambu/juanambu/cali/4161869
Bogotá,Chicó,857596000,67.7,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico/bogota/6633066
Cali,Juanambú,531080000,74.8,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/kairos-tower/juanambu/cali/5378994
Jamundí,hacienda el castillo,552682000,134.58,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/tucanes-del-castillo/hacienda-el-castillo/jamundi/7107198
Jamundí,hacienda el castillo,584100000,171.15,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/pellares-del-castillo-tipo-b/hacienda-el-castillo/jamundi/7116991
Cali,Bellavista,327000000,74.38,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/vista-oeste./bellavista/cali/5641178
Cali,Bellavista,712080000,149.8,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/vista-oeste./bellavista/cali/5641178
Cali,Bellavista,378000000,82.69,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/vista-oeste./bellavista/cali/5641178
Cali,Bellavista,767800000,169.27,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/vista-oeste./bellavista/cali/5641178
Jamundí,Hacienda el Castillo,659505000,170.15,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/pellares-del-castillo-tipo-a/hacienda-el-castillo/jamundi/7107296
Jamundí,hacienda el castillo,854098600,237.02,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/pellares-del-castillo-tipo-b/hacienda-el-castillo/jamundi/7116991
Pereira,Cerritos,488130250,81.1,2,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/asturias-apartamentos-campestres/cerritos/pereira/6558820
Cali,San Fernando,548443000,98.61,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/fiorino/san-fernando/cali/5320631
Carmen de Apicalá,Carmen de apicalá,369521600,129.13,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/cortijo-reservado/carmen-de-apicala/carmen-de-apicala/6536906
Cartagena,Ciudad del Bicentenario,88500000,42.46,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/san-sebastian-parque-residencial/ciudad-del-bicentenario/cartagena/6949101
Cartagena,CASTILLO GRANDE,3685000000,279.0,None,None,https://www.fincaraiz.com.co/proyecto-de-vivienda/union-5-once/castillo-grande/cartagena/6815144
Cartagena,CASTILLO GRANDE,2714000000,211.0,None,None,https://www.fincaraiz.com.co/proyecto-de-vivienda/union-5-once/castillo-grande/cartagena/6815144
Cartagena,CASTILLO GRANDE,1632000000,126.0,None,None,https://www.fincaraiz.com.co/proyecto-de-vivienda/union-5-once/castillo-grande/cartagena/6815144
Bogotá,Cedritos,342000000,45.1,1,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/cedro-alto-2/cedritos/bogota/4241333
Girón,EL CARRIZAL,155000000,53.75,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/morada-del-viento/el-carrizal/giron/6380852
Cali,Santa Monica,602544062,90.0,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/trialto/santa-monica/cali/7015492
Bogotá,Centenario,186300000,44.52,2,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/centenario-xxv/centenario/bogota/7057812
Bogotá,Centenario,168900000,40.31,2,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/centenario-xxv/centenario/bogota/7057812
Bogotá,Cedritos,346000000,48.34,1,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/cedro-alto-2/cedritos/bogota/4241333
Bogotá,Cedritos,350000000,46.45,1,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/cedro-alto-2/cedritos/bogota/4241333
Bogotá,La Calleja,1234926953,160.58,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/area-19/la-calleja/bogota/6783386
Bogotá,Cedritos,342000000,46.41,1,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/cedro-alto-2/cedritos/bogota/4241333
Bogotá,Centenario,244900000,60.34,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/centenario-xxv/centenario/bogota/7057812
Bogotá,Centenario,244900000,60.34,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/centenario-xxv/centenario/bogota/7057812
Bogotá,Cedritos,415446000,51.76,1,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/parkview-145/cedritos/bogota/6074745
Bogotá,Cedritos,647510000,85.77,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/parkview-145/cedritos/bogota/6074745
Cali,Santa Monica,1902411846,203.24,4,5,https://www.fincaraiz.com.co/proyecto-de-vivienda/republik-santa-monica/santa-monica/cali/5777989
Bogotá,La Calleja,1037713593,135.56,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/area-19/la-calleja/bogota/6783386
Cali,Santa Monica,1547581482,181.86,3,5,https://www.fincaraiz.com.co/proyecto-de-vivienda/republik-santa-monica/santa-monica/cali/5777989
Cali,Santa Monica,524851297,76.28,1,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/trialto/santa-monica/cali/7015492
Bogotá,Cedritos,574421000,75.78,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/sahara/cedritos/bogota/6070653
Bogotá,Centenario,168900000,40.81,2,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/centenario-xxv/centenario/bogota/7057812
Cali,Santa Monica,1638427753,161.17,3,5,https://www.fincaraiz.com.co/proyecto-de-vivienda/republik-santa-monica/santa-monica/cali/5777989
Cali,Santa Monica,1940730724,203.24,4,5,https://www.fincaraiz.com.co/proyecto-de-vivienda/republik-santa-monica/santa-monica/cali/5777989
Cali,Santa Monica,1739617666,203.24,4,5,https://www.fincaraiz.com.co/proyecto-de-vivienda/republik-santa-monica/santa-monica/cali/5777989
Cali,Prados del Norte,303500000,67.0,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/prados-del-naranjo/prados-del-norte/cali/5451766
Jamundí,Hacienda el Castillo,498400000,141.04,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/pellares-del-castillo-tipo-a/hacienda-el-castillo/jamundi/7107296
Jamundí,hacienda el castillo,418800000,110.54,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/tucanes-del-castillo/hacienda-el-castillo/jamundi/7107198
Cali,Bellavista,482113000,110.12,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/vista-oeste./bellavista/cali/5641178
Bogotá,Chicó Norte,857596000,67.7,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
Zipaquirá,Ciudadela Alameda,234230000,61.57,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/arborea/ciudadela-alameda/zipaquira/6969866
Bogotá,Chicó Norte,1436906250,131.75,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
Bogotá,Chicó Norte,444257000,35.28,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
Mosquera,Belari Ciudadela,168400000,42.3,2,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/zefiro/belari-ciudadela/mosquera/6969701
Bogotá,Chicó Norte,1405061750,131.21,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
Bogotá,Chicó Norte,735057000,64.84,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
Bogotá,Chicó Norte,709118250,66.91,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
Bogotá,Chicó Norte,736805000,64.84,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
Bogotá,Chicó Norte,323170000,24.27,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
Bogotá,Chicó Norte,829744000,67.7,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
Bogotá,Chicó Norte,866656000,68.44,2,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
Bogotá,Chicó Norte,640412500,62.9,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
Bogotá,Chicó Norte,672053000,64.84,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
Bogotá,Chicó Norte,702427250,66.91,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
Cali,Santa Teresita,644809000,132.03,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/mirador-del-oeste/santa-teresita/cali/1370983
Bogotá,Chicó Norte,644836000,57.6,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/amazonia-96/chico-norte/bogota/6862149
Bogotá,Chicó Norte,555253000,43.5,1,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/amazonia-96/chico-norte/bogota/6862149
Bogotá,Chicó Norte,1092400000,125.39,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/terra-93/chico-norte/bogota/6809174
Zipaquirá,Ciudadela Alameda,274404000,72.29,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/arborea/ciudadela-alameda/zipaquira/6969866
Bogotá,Chicó Norte,754628750,66.91,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
Jamundí,Callejón Atahualpa,327500000,110.0,None,None,https://www.fincaraiz.com.co/proyecto-de-vivienda/condominio-campestre-majada-parque-central/callejon-atahualpa/jamundi/6631348
Otros Municipios,Caicedonia,426000000,245.0,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/paraiso-campestre/caicedonia/otros-municipios/6728711
Otros Municipios,Caicedonia,355000000,150.0,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/paraiso-campestre/caicedonia/otros-municipios/6728711
Bogotá,Cedritos,712487000,101.16,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/parkview-145/cedritos/bogota/6074745
Cali,Santa Monica,1718853509,206.36,4,5,https://www.fincaraiz.com.co/proyecto-de-vivienda/republik-santa-monica/santa-monica/cali/5777989
Bogotá,Centenario,209400000,50.81,3,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/centenario-xxv/centenario/bogota/7057812
Cali,Santa Monica,980978201,111.22,2,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/republik-santa-monica/santa-monica/cali/5777989
Bogotá,Cedritos,647510000,85.77,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/parkview-145/cedritos/bogota/6074745
Cali,Santa Monica,1902411846,203.24,4,5,https://www.fincaraiz.com.co/proyecto-de-vivienda/republik-santa-monica/santa-monica/cali/5777989
Bogotá,La Calleja,1037713593,135.56,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/area-19/la-calleja/bogota/6783386
Cali,Santa Monica,1547581482,181.86,3,5,https://www.fincaraiz.com.co/proyecto-de-vivienda/republik-santa-monica/santa-monica/cali/5777989
Cali,Santa Monica,524851297,76.28,1,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/trialto/santa-monica/cali/7015492
Bogotá,Cedritos,574421000,75.78,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/sahara/cedritos/bogota/6070653
Bogotá,Centenario,168900000,40.81,2,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/centenario-xxv/centenario/bogota/7057812
Cali,Santa Monica,1638427753,161.17,3,5,https://www.fincaraiz.com.co/proyecto-de-vivienda/republik-santa-monica/santa-monica/cali/5777989
Cali,Santa Monica,1940730724,203.24,4,5,https://www.fincaraiz.com.co/proyecto-de-vivienda/republik-santa-monica/santa-monica/cali/5777989
Cali,Santa Monica,1739617666,203.24,4,5,https://www.fincaraiz.com.co/proyecto-de-vivienda/republik-santa-monica/santa-monica/cali/5777989
Cali,Prados del Norte,303500000,67.0,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/prados-del-naranjo/prados-del-norte/cali/5451766
Palmira,Ciudad Santa Bárbara,355600000,84.18,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/otobo-club-residencial/ciudad-santa-barbara/palmira/5648090
Bogotá,Chicó Norte,361421000,28.38,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
Bogotá,Chicó Norte,426430000,35.28,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
Bogotá,Chicó Norte,410605000,35.28,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
Bogotá,Chicó Norte,483908000,31.74,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/amazonia-96/chico-norte/bogota/6862149
Bogotá,Chicó Norte,852577000,68.44,2,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
Bogotá,Chicó Norte,297393000,24.27,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
Bogotá,Chicó Norte,488066000,37.7,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
Bogotá,Chicó Norte,681779000,64.84,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
Bogotá,Chicó Norte,656137500,62.9,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
Bogotá,Chicó Norte,333109000,24.27,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
Bogotá,Chicó Norte,448771000,37.7,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
Bogotá,Chicó Norte,737865000,67.7,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
Bogotá,Chicó Norte,815818000,67.7,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
Cali,Zona Oriente,122600000,49.86,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/nativo--parque-dulce/zona-oriente/cali/7185478
Cali,Zona Oriente,116400000,41.36,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/verdino--parque-dulce/zona-oriente/cali/7185545
Bogotá,Chicó Norte,688263000,64.84,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
Bogotá,Chicó Norte,472628000,37.7,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
Bogotá,Chicó Norte,709940000,62.5,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/amazonia-96/chico-norte/bogota/6862149
Bogotá,Ciudad Berna,305000000,57.0,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/sauces-de-berna/ciudad-berna/bogota/6610768
Bogotá,Chicó Norte,1139089000,92.4,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/amazonia-96/chico-norte/bogota/6862149
Bogotá,Chicó Norte,801892000,67.7,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
Bogotá,Chicó Norte,335957000,28.38,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
Bogotá,Chicó Norte,1092400000,125.39,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/terra-93/chico-norte/bogota/6809174
Zipaquirá,Ciudadela Alameda,274404000,72.29,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/arborea/ciudadela-alameda/zipaquira/6969866
Bogotá,Chicó Norte,754628750,66.91,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
Bogotá,Chicó Norte,768065000,67.7,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
Bogotá,Chicó Norte,472630000,36.8,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/amazonia-96/chico-norte/bogota/6862149
Bogotá,Chicó Norte,1301030000,151.63,3,5,https://www.fincaraiz.com.co/proyecto-de-vivienda/terra-93/chico-norte/bogota/6809174
Zipaquirá,Ciudadela Alameda,323196000,82.83,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/arborea/ciudadela-alameda/zipaquira/6969866
Bogotá,Chicó Norte,649847500,62.9,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
Cali,Santa Teresita,540540000,111.18,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/mirador-del-oeste/santa-teresita/cali/1370983
Bogotá,Chicó Norte,483908000,31.74,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/amazonia-96/chico-norte/bogota/6862149
Bogotá,Chicó Norte,333109000,24.27,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
Bogotá,Chicó Norte,448771000,37.7,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
Bogotá,Chicó Norte,737865000,67.7,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
Bogotá,Chicó Norte,815818000,67.7,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
Cali,Zona Oriente,122600000,49.86,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/nativo--parque-dulce/zona-oriente/cali/7185478
Cali,Zona Oriente,116400000,41.36,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/verdino--parque-dulce/zona-oriente/cali/7185545
Bogotá,Chicó Norte,709940000,62.5,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/amazonia-96/chico-norte/bogota/6862149
Bogotá,Chicó Norte,472628000,37.7,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/high-park-94/chico-norte/bogota/7144953
Bogotá,Chicó Norte,681779000,64.84,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
Bogotá,Chicó Norte,656137500,62.9,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
Bogotá,Ciudad Berna,305000000,57.0,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/sauces-de-berna/ciudad-berna/bogota/6610768
Bogotá,Chicó Norte,688263000,64.84,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/de-cambil-93-smart-house-chico--chapinero/chico-norte/bogota/6507211
Cajicá,Vía Briceño Tocancipá,838153000,127.5,4,4,https://www.fincaraiz.com.co/proyecto-de-vivienda/entrelomas-bosque-residencial/via-briceno--tocancipa/cajica/2426757
Cajicá,Vía Briceño Tocancipá,1349720000,224.0,4,5,https://www.fincaraiz.com.co/proyecto-de-vivienda/entrelomas-bosque-residencial/via-briceno--tocancipa/cajica/2426757
Mosquera,ciudadela novaterra,255310000,71.2,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/roble/ciudadela-novaterra/mosquera/2897622
Mosquera,Ciudadela Novaterra,263600000,77.79,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/roble/ciudadela-novaterra/mosquera/2897622
Mosquera,Ciudadela Novaterra,211785000,57.94,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/guayacan/ciudadela-novaterra/mosquera/4649280
Mosquera,ciudadela novaterra,236145000,57.73,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/cedro./ciudadela-novaterra/mosquera/6596860
Mosquera,ciudadela novaterra,287500000,83.96,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/roble/ciudadela-novaterra/mosquera/2897622
Mosquera,CIUDADELA NOVATERRA,245070000,64.73,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/cedro./ciudadela-novaterra/mosquera/6596860
Bucaramanga,Antiguo Campestre Cabecera,749834000,127.25,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/santoangel-torre-residencial/antiguo-campestre--cabecera/bucaramanga/7081898
Bogotá,Chicó Navarra,309680000,28.0,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-living/chico-navarra/bogota/7113195
Bogotá,Chicó Navarra,1799446000,141.04,2,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-91-15-sky/chico-navarra/bogota/7113396
Bogotá,Chicó Navarra,1617897000,138.85,3,4,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-park/chico-navarra/bogota/7113222
Bogotá,Chicó Navarra,1617897000,138.85,3,4,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-park/chico-navarra/bogota/7113222
Bogotá,Chicó Navarra,2471331000,199.87,3,4,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-park/chico-navarra/bogota/7113222
Bogotá,Chicó Navarra,1799446000,141.04,2,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-91-15-sky/chico-navarra/bogota/7113396
Bogotá,Paloquemao,199800000,42.0,2,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/paseo-del-parque/paloquemao/bogota/6903734
Bogotá,Castilla,342000000,72.0,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/aralia-de-castilla/castilla/bogota/1530277
Cali,Prados de Oriente,111059070,50.48,2,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/caminos-del-saman./prados-de-oriente/cali/5535879
Bogotá,Chicó Navarra,295744000,26.74,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-living/chico-navarra/bogota/7113195
Bogotá,Chicó Navarra,1810126000,140.98,2,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-91-15-sky/chico-navarra/bogota/7113396
Bogotá,Chicó Navarra,1602901000,138.85,3,4,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-park/chico-navarra/bogota/7113222
Bogotá,Chicó Navarra,1086198000,85.64,2,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-91-15-sky/chico-navarra/bogota/7113396
Bogotá,Chicó Navarra,1296652000,111.02,2,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-park/chico-navarra/bogota/7113222
Bogotá,Chicó Navarra,2716416000,231.28,3,4,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-park/chico-navarra/bogota/7113222
Bogotá,Chicó Navarra,1133537000,97.32,2,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-park/chico-navarra/bogota/7113222
Bogotá,Chicó Navarra,428982000,38.0,2,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-living/chico-navarra/bogota/7113195
Bogotá,Chicó Navarra,474138000,42.0,1,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-living/chico-navarra/bogota/7113195
Bogotá,Chicó Navarra,440962000,39.87,1,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-living/chico-navarra/bogota/7113195
Bucaramanga,Antiguo Campestre Cabecera,494735496,92.42,3,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/santoangel-torre-residencial/antiguo-campestre--cabecera/bucaramanga/7081898
Mosquera,ciudadela novaterra,236145000,57.73,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/cedro./ciudadela-novaterra/mosquera/6596860
Mosquera,ciudadela novaterra,287500000,83.96,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/roble/ciudadela-novaterra/mosquera/2897622
Mosquera,CIUDADELA NOVATERRA,245070000,64.73,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/cedro./ciudadela-novaterra/mosquera/6596860
Bogotá,Chicó Navarra,1284662000,112.02,2,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-park/chico-navarra/bogota/7113222
Bogotá,Chicó Navarra,1615429000,138.63,3,4,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-102-19-park/chico-navarra/bogota/7113222
Bogotá,Castilla,297847000,67.41,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/paseo-de-sevilla/castilla/bogota/5311768
Bogotá,Chicó Navarra,377031000,31.38,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-91-15-living./chico-navarra/bogota/7113327
Bogotá,Chicó Navarra,1815616000,141.07,2,3,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-91-15-sky/chico-navarra/bogota/7113396
Bogotá,Castilla,313653000,63.82,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/penon-de-alicante/castilla/bogota/6179184
Bogotá,Chicó Navarra,543215000,45.11,1,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-91-15-living./chico-navarra/bogota/7113327
Bogotá,Chicó Navarra,704319000,58.62,2,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/torre-91-15-living./chico-navarra/bogota/7113327
Cali,Prados de Oriente,127960395,50.48,2,1,https://www.fincaraiz.com.co/proyecto-de-vivienda/caminos-del-saman./prados-de-oriente/cali/5535879
Bogotá,Castilla,370000000,70.0,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/aralia-de-castilla/castilla/bogota/1530277
Bogotá,Castilla,352869000,78.17,3,2,https://www.fincaraiz.com.co/proyecto-de-vivienda/malaga-castilla-reservado/castilla/bogota/5311360
